"Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","bas_val","ext_xmin","ext_xmax","ext_ymin","ext_ymax","HRT_sec","T_AIR","HRT","Wind","basin_id"
1344561,NA,"Germany","Europe","SWBD",1,0,0.13,1.7,1.32,0.09,0,3,0.7,2.747,0.4,371,0.09,283.9,11.338729,48.680049,1,11.3316693793405,11.3402750651044,48.6779166666672,48.6813726128478,5184000,5.57431936264038,5184000,3.63913702964783,"danube"
1344562,NA,"Germany","Europe","SWBD",1,0,0.1,1.46,1.34,0.13,0,3,1.4,0.205,7.3,368,0.44,20.8,11.51576,48.680171,1,11.5130390082467,11.5199442545575,48.6787500000005,48.6824818250875,94608000,5.57431936264038,94608000,3.63913702964783,"danube"
1344570,NA,"Slovakia","Europe","SWBD",1,0,0.37,2.41,1.12,0.37,0,3,1,1.605,2.7,98,0.15,253.7,22.0568,48.678973,1,22.0500103081596,22.0608230251735,48.6787500000005,48.686234944662,34992000,8.49578380584717,34992000,3.25330400466919,"danube"
1344608,NA,"Slovakia","Europe","SWBD",1,0,0.69,6.21,2.1,0.86,0,3,1.2,4.525,2.2,97,0.19,683.7,22.049678,48.670701,1,22.0430582682292,22.0652750651042,48.6704166666673,48.6789587402349,28512000,8.49578380584717,28512000,3.25330400466919,"danube"
1344635,NA,"Germany","Europe","SWBD",1,0,0.23,2.98,1.73,0.44,0,3,1.9,0.008,641.1,404,0.65,0.9,10.701295,48.66355,1,10.6983461507163,10.7028382703995,48.6543055555561,48.666098225912,8308656000,5.30389070510864,8308656000,3.56285953521729,"danube"
1344636,NA,"Slovakia","Europe","SWBD",1,0,0.29,2.56,1.34,1.35,0,3,4.6,1.901,8.2,276,3.92,207,20.171803,48.663862,1,20.1619547695581,20.174711897108,48.6613991970491,48.6677674696186,106272000,9.56463623046875,106272000,3.78622055053711,"danube"
1344649,NA,"Slovakia","Europe","SWBD",1,0,0.24,2.24,1.28,0.49,0,3,2,21.227,0.3,180,0.75,2523.6,21.31559,48.661873,1,21.3080608452688,21.3199947102863,48.6609722222228,48.6658467610684,3888000,8.49578380584717,3888000,3.25330400466919,"danube"
1344687,NA,"Germany","Europe","SWBD",1,0,0.36,3.26,1.53,0.56,0,3,1.6,189.429,0.1,403,0.39,12146.7,10.696924,48.653859,1,10.6833411322701,10.6986294216581,48.6512500000005,48.6569365776916,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1344739,NA,"Slovakia","Europe","SWBD",1,0,0.31,3.08,1.56,1.08,0,3,3.5,0.118,106.4,158,2.17,22.1,21.613044,48.645264,1,21.6013991970485,21.6136416286891,48.6445833333339,48.6527545844189,1378944000,8.49578380584717,1378944000,3.25330400466919,"danube"
1344744,NA,"Germany","Europe","SWBD",1,0,0.49,6.06,2.45,0.92,0,3,1.9,189.216,0.1,408,0.52,12119.8,10.671738,48.643654,1,10.6466719563803,10.6744538031685,48.6273611111116,48.6452724880648,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1344786,NA,"Slovakia","Europe","SWBD",1,0,0.24,3.47,1.98,1.05,0,3,4.3,0.295,41.3,187,3.54,57.6,17.71312,48.634347,1,17.6982788085945,17.7149815538202,48.6329166666669,48.6428162977433,535248000,8.80764102935791,535248000,4.32688760757446,"danube"
1344841,NA,"Germany","Europe","SWBD",1,0,0.57,7,2.61,1.78,0,3,3.1,162.841,0.1,367,1.39,8507.9,12.396754,48.621542,1,12.3538943142364,12.3977723524308,48.6176388888894,48.6222942437072,1296000,5.57431936264038,1296000,3.63913702964783,"danube"
1344887,NA,"Germany","Europe","SWBD",1,0,0.19,2.87,1.85,0.24,0,3,1.3,0.407,6.9,427,0.3,36.9,10.484375,48.613532,1,10.4819648573135,10.4878997802735,48.6084722222228,48.6163243272575,89424000,5.30389070510864,89424000,3.56285953521729,"danube"
1344914,NA,"Slovakia","Europe","SWBD",1,0,0.31,3.43,1.75,2.02,0,3,6.6,0.73,32,367,8.01,80.7,19.876458,48.607339,1,19.8652804904524,19.8779166666676,48.6062500000002,48.6174751790367,414720000,9.56463623046875,414720000,3.78622055053711,"danube"
1344943,NA,"Slovakia","Europe","SWBD",1,0,0.22,2.97,1.79,1.7,0,3,7.7,0.625,31.4,559,12.35,76.1,19.540168,48.599417,1,19.5385403103307,19.5525504557301,48.5984722222225,48.6058280436201,406944000,9.56463623046875,406944000,3.78622055053711,"danube"
1344948,NA,"Slovakia","Europe","SWBD",1,0,0.17,1.88,1.27,1.21,0,3,6.9,0.127,110,245,10.52,23.6,18.452792,48.598151,1,18.450565863716,18.4578089735251,48.5943055555558,48.6007591417103,1425600000,8.80764102935791,1425600000,4.32688760757446,"danube"
1344958,NA,"Ukraine","Europe","SWBD",1,0,0.11,1.79,1.53,0.39,0,3,3.6,0.083,54.4,254,3.13,11.6,25.388568,48.596735,1,25.3839900716143,25.3901889377169,48.5931944444445,48.5983841959636,705024000,7.28820753097534,705024000,3.43608164787292,"danube"
1344980,NA,"Ukraine","Europe","SWBD",1,0,0.1,1.9,1.73,0.3,0,3,3.1,0.136,25.3,251,2.41,19,25.396962,48.593293,1,25.3927881198456,25.3982317097979,48.5897254774307,48.5963743760851,327888000,7.28820753097534,327888000,3.43608164787292,"danube"
1344985,NA,"Austria","Europe","SWBD",2,3800,0.88,10.49,3.15,21,21,2,23.8,7.303,33.3,442,11.77,936.1,15.396875,48.592362,1,15.3630860392259,15.4002724880648,48.5873611111114,48.599242214627,431568000,6.98797655105591,431568000,4.16627597808838,"danube"
1345043,NA,"Germany","Europe","SWBD",1,0,0.5,4.45,1.78,0.67,0,3,1.3,0.187,41.2,413,0.25,17.3,10.622917,48.580868,1,10.6124620225696,10.6276089138456,48.5723611111116,48.5836058213982,533952000,5.30389070510864,533952000,3.56285953521729,"danube"
1345044,NA,"Germany","Europe","SWBD",1,0,0.13,2.26,1.8,0.23,0,3,1.9,95.486,0.1,425,0.76,4484.9,10.874179,48.580774,1,10.8721626112199,10.8752598741322,48.5737500000006,48.5833154296881,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1345102,NA,"Germany","Europe","SWBD",1,0,0.85,4.1,1.25,2.12,0,3,2.5,10.673,2.3,396,0.77,654.5,12.589583,48.568253,1,12.5750160047745,12.5977723524309,48.5634722222227,48.5708280436202,29808000,5.57431936264038,29808000,3.63913702964783,"danube"
1345111,NA,"Germany","Europe","SWBD",1,0,0.13,1.74,1.38,0.65,0,3,5.1,0.892,8.5,513,6.32,59.2,13.759149,48.565729,1,13.7575111219622,13.7617640516497,48.5645833333339,48.571147867839,110160000,6.98797655105591,110160000,4.16627597808838,"danube"
1345117,NA,"Slovakia","Europe","SWBD",1,0,0.15,1.7,1.22,0.35,0,3,2.3,12.246,0.3,163,1.08,1922.4,18.189302,48.565355,1,18.1855658637161,18.1927674696188,48.5634722222225,48.5686568196617,3888000,8.80764102935791,3888000,4.32688760757446,"danube"
1345128,NA,"Slovakia","Europe","SWBD",1,0,0.49,4.09,1.64,3.16,0,3,6.4,3.198,11.4,298,6.46,447.7,19.161954,48.563075,1,19.1613633897577,19.1776388888898,48.5526388888891,48.5638835991757,147744000,9.56463623046875,147744000,3.78622055053711,"danube"
1345132,NA,"Germany","Europe","SWBD",1,0,0.21,2.52,1.56,0.41,0,3,2,181.2,0.1,424,0.74,11355.3,10.454724,48.562918,1,10.4477805582684,10.4602749972874,48.5601388888895,48.5657533094623,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1345166,NA,"Ukraine","Europe","SWBD",1,0,0.25,2.53,1.43,0.95,0,3,3.8,0.348,31.5,221,2.68,53.4,25.661549,48.556828,1,25.6571728515623,25.665307752821,48.5543055555556,48.5624281141494,408240000,7.28820753097534,408240000,3.43608164787292,"danube"
1345227,NA,"Slovakia","Europe","SWBD",1,0,0.45,3.75,1.59,0.67,0,3,1.5,0.312,25,193,0.34,56.7,21.144438,48.543566,1,21.1392997233072,21.1526646592881,48.5362500000006,48.5467205132385,3.24e+08,9.56463623046875,3.24e+08,3.78622055053711,"danube"
1345252,NA,"Ukraine","Europe","SWBD",1,0,0.68,7.38,2.52,2.99,0,3,4.4,0.595,58.1,220,2.67,89.6,25.664855,48.540912,1,25.6420686848956,25.6702166069876,48.5398611111112,48.5536032443578,752976000,7.28820753097534,752976000,3.43608164787292,"danube"
1345264,NA,"Germany","Europe","SWBD",1,0,0.55,3.95,1.5,0.7,0,3,1.3,0.923,8.8,422,0.22,78.4,10.484375,48.53882,1,10.4711275906034,10.491941663954,48.5323611111118,48.5402750651047,114048000,5.30389070510864,114048000,3.56285953521729,"danube"
1345288,NA,"Ukraine","Europe","SWBD",1,0,0.18,3.36,2.23,0.61,0,3,3.4,0.115,61.1,233,2.33,16.1,25.607115,48.535339,1,25.5963991970483,25.6078374565969,48.5309722222223,48.5386008029515,791856000,7.28820753097534,791856000,3.43608164787292,"danube"
1345308,NA,"Ukraine","Europe","SWBD",1,0,0.26,2.4,1.32,1.62,0,3,6.1,0.743,25.2,122,7.25,89.1,22.554724,48.532797,1,22.5497376844617,22.556296657986,48.5320833333338,48.5412189398877,326592000,8.49578380584717,326592000,3.25330400466919,"danube"
1345401,NA,"Ukraine","Europe","SWBD",1,0,0.83,7.15,2.22,3.79,0,3,4.6,0.935,46.9,217,2.75,137.1,25.668908,48.515646,1,25.661391669379,25.6743606906465,48.5143055555557,48.5386083984375,607824000,7.28820753097534,607824000,3.43608164787292,"danube"
1345441,NA,"Germany","Europe","SWBD",1,0,0.8,6.65,2.1,2.08,0,3,2.6,156.053,0.2,400,0.87,7945.5,12.07111,48.506312,1,12.0352804904516,12.0716639539933,48.5008360460075,48.5067012532558,2592000,5.57431936264038,2592000,3.63913702964783,"danube"
1345443,NA,"Germany","Europe","SWBD",1,0,0.38,3.34,1.53,0.45,0,3,1.2,0.161,32.6,440,0.22,13.1,10.279581,48.505599,1,10.2672103542753,10.2808229912652,48.4995833333338,48.5072996690543,422496000,5.30389070510864,422496000,3.56285953521729,"danube"
1345479,NA,"Slovakia","Europe","SWBD",1,0,0.34,5.1,2.46,0.84,0,3,2.4,1.166,8.3,145,0.99,310.2,16.945698,48.496633,1,16.9454276529955,16.9622195095494,48.4904166666669,48.4975309244793,107568000,8.80764102935791,107568000,4.32688760757446,"danube"
1345502,NA,"Germany","Europe","SWBD",1,0,0.29,3.89,2.05,0.51,0,3,1.8,0.242,24.2,444,0.53,19.5,10.251631,48.490476,1,10.2369522603354,10.2534420776367,48.4868055555561,48.4922143554692,313632000,5.30389070510864,313632000,3.56285953521729,"danube"
1345504,NA,"Ukraine","Europe","SWBD",1,0,0.56,6.04,2.27,2.2,0,3,3.9,0.996,25.6,213,2.23,145.5,25.67353,48.490263,1,25.6665256754555,25.6755502658418,48.4886105685766,48.511939154731,331776000,7.28820753097534,331776000,3.43608164787292,"danube"
1345516,NA,"Germany","Europe","SWBD",1,0,0.24,2.06,1.19,0.4,0,3,1.7,0.242,19.1,442,0.51,19.5,10.253125,48.488381,1,10.2438546413847,10.2542817518448,48.4845833333338,48.489297553169,247536000,5.30389070510864,247536000,3.56285953521729,"danube"
1345527,NA,"Slovakia","Europe","SWBD",1,0,0.48,4.38,1.79,1.74,0,3,3.6,0.412,48.8,183,2.01,99.2,17.483516,48.485895,1,17.4688967556432,17.4838810221362,48.4820833333337,48.4938810221356,632448000,8.80764102935791,632448000,4.32688760757446,"danube"
1345534,NA,"Germany","Europe","SWBD",1,0,0.34,4.69,2.27,1.11,0,3,3.2,154.67,0.1,435,1.78,9458.5,10.334887,48.484507,1,10.3144247097441,10.3372169325089,48.4715277777783,48.4853460015196,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1345560,NA,"Germany","Europe","SWBD",1,0,0.18,1.65,1.09,0.21,0,3,1.2,0.227,10.9,407,0.26,15.2,11.997394,48.479444,1,11.9905608452693,11.99832804362,48.475694444445,48.4798259819884,141264000,5.57431936264038,141264000,3.63913702964783,"danube"
1345569,NA,"Ukraine","Europe","SWBD",1,0,0.11,1.84,1.54,0.26,0,3,2.2,0.43,6.9,199,1.17,62.3,25.789697,48.477348,1,25.7877279323999,25.7924627007377,48.4756944444446,48.4819240993924,89424000,7.28820753097534,89424000,3.43608164787292,"danube"
1345583,NA,"Slovakia","Europe","SWBD",1,0,0.15,1.93,1.38,0.81,0,3,5.2,0.171,54.7,220,6.1,44,17.425778,48.473655,1,17.415565863716,17.426870659723,48.4726388888892,48.4753592936199,708912000,8.80764102935791,708912000,4.32688760757446,"danube"
1345586,NA,"Slovakia","Europe","SWBD",1,0,0.79,4.53,1.43,4.55,0,3,5.7,0.735,71.6,213,4.45,105.6,20.093824,48.473403,1,20.0805583360457,20.0987670050724,48.4715277777783,48.4838861762158,927936000,9.56463623046875,927936000,3.78622055053711,"danube"
1345639,NA,"Ukraine","Europe","SWBD",1,0,0.55,4.16,1.59,2.23,0,3,4.1,1.18,21.9,198,2.49,172.3,25.775904,48.460665,1,25.7738916693791,25.7849892171221,48.4587500000001,48.473000623915,283824000,7.28820753097534,283824000,3.43608164787292,"danube"
1345660,NA,"Ukraine","Europe","SWBD",1,0,0.12,2.56,2.1,0.37,0,3,3.1,0.108,39.4,208,2.29,15.4,25.876181,48.45789,1,25.8743185085717,25.8811417643227,48.4573611111111,48.4646137152779,510624000,7.28820753097534,510624000,3.43608164787292,"danube"
1345663,NA,"Germany","Europe","SWBD",1,0,0.19,1.81,1.18,0.27,0,3,1.4,3.711,0.8,441,0.39,253.7,10.385315,48.456814,1,10.3799647013348,10.3886230807836,48.4551388888894,48.4591563585076,10368000,5.30389070510864,10368000,3.56285953521729,"danube"
1345722,NA,"Germany","Europe","SWBD",1,0,0.27,4.21,2.3,0.62,0,3,2.3,140.257,0.1,453,0.96,8555.6,10.193053,48.442561,1,10.1688725789389,10.194439154731,48.4390277777783,48.4434046766499,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1345733,NA,"Ukraine","Europe","SWBD",1,0,0.31,3.43,1.74,1.19,0,3,3.9,0.095,145,227,2.67,19.2,26.932487,48.440286,1,26.9209182400172,26.9352837456597,48.4384722222223,48.4494417317709,1879200000,7.73811292648315,1879200000,3.95316505432129,"danube"
1345749,NA,"Germany","Europe","SWBD",1,0,0.2,2,1.28,0.37,0,3,1.9,134.964,0.1,459,0.71,8178.1,10.0718,48.436763,1,10.0625052981907,10.0727659776477,48.4355562337246,48.4397169325092,1296000,5.30389070510864,1296000,3.56285953521729,"danube"
1345789,NA,"Ukraine","Europe","SWBD",1,0,0.14,2.22,1.69,0.47,0,3,3.5,0.171,32.1,202,2.71,24.1,25.883675,48.42892,1,25.8810599093964,25.8847503662107,48.4284722222224,48.4372068956164,416016000,7.28820753097534,416016000,3.43608164787292,"danube"
1345822,NA,"Ukraine","Europe","SWBD",1,0,0.28,3.2,1.71,0.92,0,3,3.3,0.202,52.5,214,1.96,41,26.951141,48.422553,1,26.9451706271699,26.9531944444443,48.4209722222223,48.4317225477431,680400000,7.73811292648315,680400000,3.95316505432129,"danube"
1345832,"Rottauensee","Germany","Europe","SWBD",2,3276,0.48,3.07,1.25,13.1,13.1,2,27.3,9.036,16.8,379,1.17,564.5,12.897004,48.420063,1,12.8833387586808,12.8991612413197,48.4190277777783,48.4247169325092,217728000,5.57431936264038,217728000,3.63913702964783,"danube"
1345850,NA,"Ukraine","Europe","SWBD",1,0,0.12,2.45,2.01,0.34,0,3,2.8,0.095,40.9,225,1.86,19.4,27.076709,48.41533,1,27.0720442708333,27.0784183756509,48.4140277777779,48.4236032443578,530064000,7.73811292648315,530064000,3.95316505432129,"danube"
1345864,NA,"Slovakia","Europe","SWBD",1,0,0.44,4.62,1.96,1.34,0,3,3,0.657,23.6,145,1.44,179.2,16.953979,48.412029,1,16.9536164008253,16.9761383734815,48.4084722222225,48.41582804362,305856000,8.80764102935791,305856000,4.32688760757446,"danube"
1345867,NA,"Slovakia","Europe","SWBD",1,0,0.26,3.81,2.12,1.08,0,3,4.2,0.109,114.3,177,3.31,27.9,17.472426,48.411457,1,17.451116536459,17.4749077690979,48.4098611111114,48.4138835991756,1481328000,8.80764102935791,1481328000,4.32688760757446,"danube"
1345876,NA,"Germany","Europe","SWBD",1,0,0.17,1.72,1.17,0.28,0,3,1.7,0.343,9.6,463,0.55,26.1,10.089583,48.409792,1,10.0842910173207,10.0921581607397,48.4073611111116,48.4115356445317,124416000,5.30389070510864,124416000,3.56285953521729,"danube"
1345886,NA,"Ukraine","Europe","SWBD",1,0,0.13,1.69,1.33,0.34,0,3,2.7,0.12,33.1,221,1.6,24.2,27.087246,48.407969,1,27.086689860026,27.0937095811631,48.4062500000001,48.4119365776911,428976000,7.73811292648315,428976000,3.95316505432129,"danube"
1345889,NA,"Ukraine","Europe","SWBD",1,0,0.32,4.54,2.28,1.36,0,3,4.3,0.233,67.5,194,3.3,32.3,25.879818,48.407151,1,25.8789700656465,25.8880477566187,48.4056944444447,48.4238810221356,874800000,7.28820753097534,874800000,3.43608164787292,"danube"
1345891,NA,"Slovakia","Europe","SWBD",1,0,0.25,2.04,1.14,0.5,0,3,2,0.726,7.9,142,0.68,198.3,16.912109,48.406694,1,16.911051567926,16.916748318143,48.4043055555557,48.4113292100697,102384000,8.80764102935791,102384000,4.32688760757446,"danube"
1345892,NA,"Ukraine","Europe","SWBD",1,0,0.13,1.72,1.37,0.42,0,3,3.3,0.15,32.5,170,2.59,23.2,26.367522,48.40666,1,26.3624065483939,26.3687074110241,48.405138888889,48.4107698567711,421200000,7.73811292648315,421200000,3.95316505432129,"danube"
1345901,NA,"Moldova","Europe","SWBD",1,0,0.28,3.46,1.86,1.13,0,3,4.1,0.129,101.2,226,3.11,28.9,27.356072,48.403702,1,27.3525127495658,27.3638045247396,48.4029166666668,48.4125259060331,1311552000,7.73811292648315,1311552000,3.95316505432129,"danube"
1345904,NA,"Germany","Europe","SWBD",1,0,0.14,1.63,1.23,0.21,0,3,1.5,11.315,0.2,430,0.51,621.6,11.959691,48.402838,1,11.9550078667537,11.9619365776912,48.4004166666672,48.4055440266932,2592000,5.57431936264038,2592000,3.63913702964783,"danube"
1345946,NA,"Ukraine","Europe","SWBD",1,0,0.16,2.16,1.53,0.58,0,3,3.7,0.124,53.9,172,2.91,18.5,26.358676,48.393734,1,26.3492644585501,26.3597043185762,48.3920833333335,48.397759874132,698544000,7.73811292648315,698544000,3.95316505432129,"danube"
1345971,NA,"Ukraine","Europe","SWBD",1,0,0.26,3.41,1.9,1.02,0,3,4,0.47,25.1,212,2.94,102.2,27.243787,48.389877,1,27.2400103081596,27.2464179144965,48.3873611111113,48.4002674696181,325296000,7.73811292648315,325296000,3.95316505432129,"danube"
1345976,NA,"Ukraine","Europe","SWBD",1,0,0.15,1.82,1.34,0.21,0,3,1.5,0.009,275.3,185,0.44,1.1,25.717676,48.389095,1,25.7119598388669,25.7186856418184,48.3854166666668,48.391068793403,3567888000,7.28820753097534,3567888000,3.43608164787292,"danube"
1345987,NA,"Slovakia","Europe","SWBD",1,0,0.34,3.31,1.61,0.42,0,3,1.3,140.336,0.1,134,0.25,10241.9,17.774149,48.387176,1,17.7674232313376,17.7748361545146,48.3865277777779,48.3970647515193,1296000,8.80764102935791,1296000,4.32688760757446,"danube"
1345993,NA,"Ukraine","Europe","SWBD",1,0,0.19,2.29,1.48,0.28,0,3,1.5,1.463,2.2,183,0.42,205.9,25.727227,48.38664,1,25.7218913438583,25.7322461615666,48.3856944444445,48.3900897894966,28512000,7.28820753097534,28512000,3.43608164787292,"danube"
1346000,NA,"Ukraine","Europe","SWBD",1,0,0.16,1.75,1.25,0.2,0,3,1.3,1.463,1.6,184,0.32,205.9,25.725852,48.3843,1,25.7183386230466,25.7267030843097,48.3837500000001,48.3879412163629,20736000,7.28820753097534,20736000,3.43608164787292,"danube"
1346008,NA,"Ukraine","Europe","SWBD",1,0,0.12,2.22,1.78,0.37,0,3,3,0.187,22.8,220,2.04,37.9,27.127929,48.382954,1,27.1268615722655,27.1349844021266,48.3823611111112,48.3875545247398,295488000,7.73811292648315,295488000,3.95316505432129,"danube"
1346011,NA,"Ukraine","Europe","SWBD",1,0,0.16,1.78,1.26,0.63,0,3,4,0.236,30.7,207,3.43,33,26.06268,48.381825,1,26.0551501464843,26.0630401611327,48.3806944444445,48.3859478081598,397872000,7.28820753097534,397872000,3.43608164787292,"danube"
1346034,NA,"Slovakia","Europe","SWBD",1,0,0.49,3.87,1.56,1.6,0,3,3.3,0.248,74.6,186,1.63,65.4,17.389483,48.3772,1,17.3793617078999,17.3927913411464,48.3715277777779,48.3811083984377,966816000,8.80764102935791,966816000,4.32688760757446,"danube"
1346048,NA,"Slovakia","Europe","SWBD",1,0,0.18,2.57,1.73,0.58,0,3,3.3,0.2,33.3,150,2.23,47.8,17.956281,48.374543,1,17.9522664388028,17.9572143554695,48.3659722222225,48.3756803385419,431568000,8.80764102935791,431568000,4.32688760757446,"danube"
1346057,NA,"Moldova","Europe","SWBD",1,0,0.24,3.16,1.83,0.8,0,3,3.4,0.253,36.8,213,2.17,55,27.321861,48.373894,1,27.3183072916665,27.3311352539061,48.3723611111112,48.381265733507,476928000,7.73811292648315,476928000,3.95316505432129,"danube"
1346065,NA,"Slovakia","Europe","SWBD",1,0,0.21,1.85,1.13,0.64,0,3,3,0.252,29.4,182,1.72,66.4,17.392602,48.371908,1,17.3882948133688,17.3954077148444,48.367638888889,48.3734132215714,381024000,8.80764102935791,381024000,4.32688760757446,"danube"
1346072,NA,"Ukraine","Europe","SWBD",1,0,0.4,3.31,1.48,0.84,0,3,2.1,1.615,6,172,0.68,229.7,25.822917,48.369728,1,25.8172250027126,25.8286083306205,48.3686138237848,48.377571750217,77760000,7.28820753097534,77760000,3.43608164787292,"danube"
1346076,NA,"Moldova","Europe","SWBD",1,0,0.26,2.74,1.53,1.03,0,3,4,0.471,25.3,210,3.09,94.6,27.106979,48.369097,1,27.1032280815971,27.1095425075954,48.3673611111113,48.3780452473959,327888000,7.73811292648315,327888000,3.95316505432129,"danube"
1346078,NA,"Germany","Europe","SWBD",1,0,0.13,2.22,1.73,0.16,0,3,1.3,9.94,0.2,468,0.34,584.1,10.426037,48.367889,1,10.4245935397678,10.430293511285,48.3612500000006,48.3690582953565,2592000,5.30389070510864,2592000,3.56285953521729,"danube"
1346092,NA,"Ukraine","Europe","SWBD",1,0,0.15,2.52,1.81,0.64,0,3,4.1,0.255,28.9,155,3.79,40.8,26.498934,48.365481,1,26.4969547526041,26.5042765299478,48.3640277777778,48.3713785807292,374544000,7.73811292648315,374544000,3.95316505432129,"danube"
1346115,NA,"Moldova","Europe","SWBD",1,0,0.21,3.02,1.86,0.68,0,3,3.3,0.539,14.6,210,2.1,107.3,27.097388,48.360855,1,27.0954063585068,27.1044291178384,48.3587500000002,48.366373562283,189216000,7.73811292648315,189216000,3.95316505432129,"danube"
1346121,NA,"Germany","Europe","SWBD",1,0,0.13,1.65,1.3,0.16,0,3,1.2,5.2,0.3,439,0.32,271.7,11.911737,48.359171,1,11.9094497341582,11.9130502658422,48.3540277777782,48.3600603569884,3888000,5.57431936264038,3888000,3.63913702964783,"danube"
1346125,NA,"Ukraine","Europe","SWBD",1,0,0.15,1.89,1.39,0.32,0,3,2.2,94.3,0.1,180,1.04,6125.1,25.675262,48.358125,1,25.6661189100475,25.6756556532115,48.3570833333334,48.3605476888023,1296000,7.28820753097534,1296000,3.43608164787292,"danube"
1346150,NA,"Hungary","Europe","SWBD",1,0,0.35,3.27,1.55,0.72,0,3,2,2.553,3.3,94,0.66,529.1,21.61588,48.353305,1,21.6146719021265,21.6238735622828,48.3506944444449,48.3586623806428,42768000,8.49578380584717,42768000,3.25330400466919,"danube"
1346155,NA,"Moldova","Europe","SWBD",1,0,0.23,3.39,1.98,0.78,0,3,3.4,0.366,24.7,202,2.16,77.8,27.282369,48.352782,1,27.2814042154947,27.2956355794269,48.3509722222223,48.3581518554688,320112000,7.73811292648315,320112000,3.95316505432129,"danube"
1346182,NA,"Germany","Europe","SWBD",1,0,0.13,1.75,1.36,0.44,0,3,3.3,10.544,0.5,474,2.48,591.1,10.310095,48.346669,1,10.307325981988,10.3143055555557,48.3426388888894,48.3477624511724,6480000,5.30389070510864,6480000,3.56285953521729,"danube"
1346190,NA,"Slovakia","Europe","SWBD",1,0,0.18,2.98,1.96,0.8,0,3,4.4,0.168,55.3,204,4.05,37.5,20.0254,48.344663,1,20.0114042536414,20.0260957463579,48.3423611111116,48.3470594618061,716688000,9.56463623046875,716688000,3.78622055053711,"danube"
