"ID","x","y","ID_nxt","Down_type","T_AIR","Wind","line_node","lake_out","lake_in","slope","Pt_type","Dist_down","dist_nxt","HL_ID_new","uwwID","rptMStateK","uwwCode","uwwName","uwwCollect","uwwLatit_1","uwwLongi_1","uwwLoadEnt","uwwCapacit","uwwPrimary","uwwSeconda","f_STP","F_direct","basin_id","LD_new","aggID","uwwOtherTr","uwwNRemova","uwwPRemova","uwwUV","uwwChlorin","uwwOzonati","uwwSandFil","uwwMicroFi","uwwOther","uwwSpecifi","aggCode","aggName","aggLatit_1","aggLongi_1","aggGenerat","snap_dist","stop","Freq","flow_acc","pH"
"L_00003_1294009_3",6.67030713992284,59.2291666666667,"P_00139","JNCT",3.56384658813477,6.16135931015015,NA,0,1,11.4200000762939,"Hydro_Lake",23984.995756276,30.04192100947,1294009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00018",6.8125,59.2541666666667,"P_00019","node",3.56384658813477,6.16135931015015,NA,0,0,7.40999984741211,"START",31842.0129705512,1043.01464875111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00019",6.80416666666667,59.2458333333333,"P_00020","node",3.56384658813477,6.16135931015015,NA,0,0,20.2600002288818,"node",30798.9983218,475.542332668398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00020",6.79583333333333,59.2458333333333,"P_00021","node",3.56384658813477,6.16135931015015,NA,0,0,19.2199993133545,"node",30323.4559891316,1043.06648411648,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00021",6.7875,59.2375,"P_00022","node",3.56384658813477,6.16135931015015,NA,0,0,23.2299995422363,"node",29280.3895050152,475.658359479099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00022",6.77916666666667,59.2375,"P_00023","node",3.56384658813477,6.16135931015015,NA,0,0,17.7000007629395,"node",28804.7311455361,475.658359479099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00023",6.77083333333334,59.2375,"P_00129","JNCT",3.56384658813477,6.16135931015015,NA,0,0,10.4200000762939,"node",28329.072786057,475.658359479099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00025",6.77083333333334,59.2125,"L_00002_1294176_5","LAKE",3.56384658813477,6.16135931015015,NA,0,0,8.61999988555908,"START",29261.3038605325,228.856949620568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00002_1294176_5",6.76900526279362,59.2106719294603,"L_00001_1294176_5","LAKE",3.56384658813477,6.16135931015015,NA,0,1,8.61999988555908,"Hydro_Lake",29032.4469109119,620.733420473332,1294176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1294176_5",6.76404704975124,59.2057137164179,"P_00026","node",3.56384658813477,6.16135931015015,NA,1,0,7.19999980926514,"Hydro_Lake",28411.7134904386,193.683512298471,1294176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00026",6.7625,59.2041666666667,"P_00157","JNCT",3.56384658813477,6.16135931015015,NA,0,0,7.19999980926514,"node",28218.0299781401,928.321539967331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00028",6.82083333333333,59.1958333333333,"L_00002_1294363_6","LAKE",3.56384658813477,6.16135931015015,NA,0,0,6.21999979019165,"START",31758.2351929139,2438.64992383503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00002_1294363_6",6.78137878842966,59.1875,"P_00029","node",3.56384658813477,6.16135931015015,NA,0,1,6.57999992370605,"Hydro_Lake",29319.5852690789,1778.96676244322,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00029",6.8125,59.1875,"L_00001_1294363_6","LAKE",3.56384658813477,6.16135931015015,NA,0,1,9.25,"node",27540.6185066357,1901.64060122909,1294376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1294363_6",6.77923273452458,59.1875,"P_00030","node",3.56384658813477,6.16135931015015,NA,1,0,6.57999992370605,"Hydro_Lake",25638.9779054066,1425.28630614445,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00030",6.80416666666667,59.1875,"P_00031","node",3.56384658813477,6.16135931015015,NA,0,0,8.98999977111816,"node",24213.6915992621,476.354306182452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00031",6.79583333333333,59.1875,"L_00003_1294376_6","LAKE",3.56384658813477,6.16135931015015,NA,0,0,11.6899995803833,"node",23737.3372930797,894.047336408471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00003_1294376_6",6.81147378075995,59.1875,"L_00004_1294376_6","LAKE",3.56384658813477,6.16135931015015,NA,0,1,9.25,"Hydro_Lake",22843.2899566712,105.384866779913,1294376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00004_1294376_6",6.81301732183035,59.1880173218303,"P_00159","JNCT",3.56384658813477,6.16135931015015,NA,1,0,9.25,"Hydro_Lake",22737.9050898913,1935.83198362459,1294376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00033",6.57916666666667,59.1791666666667,"L_00004_1294424_7","LAKE",3.56384658813477,6.16135931015015,NA,0,1,19.2299995422363,"START",18172.2049365151,1454.41086899846,1294405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00004_1294424_7",6.60179509583333,59.1732049041667,"P_00034","node",3.56384658813477,6.16135931015015,NA,0,1,9.47999954223633,"Hydro_Lake",16717.7940675166,1053.20135969969,1294424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00034",6.5875,59.1791666666667,"L_00002_158204_7","LAKE",3.56384658813477,6.16135931015015,NA,0,0,18.0599994659424,"node",15664.5927078169,1610.79348085686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00002_158204_7",6.61052048902051,59.1708333333333,"P_00035","node",3.56384658813477,6.16135931015015,NA,0,1,6.73000001907349,"Hydro_Lake",14053.7992269601,1251.8551183995,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00035",6.59583333333333,59.1791666666667,"L_00001_158204_7","LAKE",3.56384658813477,6.16135931015015,NA,0,1,9.65999984741211,"node",12801.9441085605,1425.54576743439,1294424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_158204_7",6.61475234688283,59.1708333333333,"P_00036","node",3.56384658813477,6.16135931015015,NA,0,1,6.73000001907349,"Hydro_Lake",11376.3983411262,605.398701398524,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00036",6.60416666666666,59.1708333333333,"L_00005_1294424_7","LAKE",3.56384658813477,6.16135931015015,NA,0,0,9.47999954223633,"node",10770.9996397276,1049.50850930271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00005_1294424_7",6.59560499407325,59.1791666666667,"L_00003_1294405_7","LAKE",3.56384658813477,6.16135931015015,NA,1,0,9.65999984741211,"Hydro_Lake",9721.49113042491,871.804127985498,1294424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00003_1294405_7",6.58035738053527,59.1791666666667,"P_00170","JNCT",3.56384658813477,6.16135931015015,NA,1,0,19.2299995422363,"Hydro_Lake",8849.68700243942,2493.77735406214,1294405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00038",6.77083333333334,59.1791666666667,"P_00039","node",3.56384658813477,6.16135931015015,NA,0,0,9.47000026702881,"START",29261.6901880756,476.470261583324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00039",6.7625,59.1791666666667,"P_00040","node",3.56384658813477,6.16135931015015,NA,0,0,6.48999977111816,"node",28785.2199264923,1043.42948587624,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00040",6.75416666666666,59.1875,"L_00001_1294271_8","LAKE",3.56384658813477,6.16135931015015,NA,0,0,7.3899998664856,"node",27741.7904406161,850.299121394082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1294271_8",6.75416666666666,59.1951329539284,"P_00151","JNCT",3.56384658813477,6.16135931015015,NA,0,1,11.2600002288818,"Hydro_Lake",26891.491319222,78.0212199318591,1294271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00042",6.7875,59.1791666666667,"L_00004_1294363_9","LAKE",3.56384658813477,6.16135931015015,NA,0,0,4.98000001907349,"START",29852.86984392,497.558524101823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00004_1294363_9",6.78352630828312,59.1831403583835,"L_00003_1294363_9","LAKE",3.56384658813477,6.16135931015015,NA,0,1,4.98000001907349,"Hydro_Lake",29355.3113198182,40.5846901607042,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00003_1294363_9",6.78320217934781,59.1834644873189,"L_00002_1294363_9","LAKE",3.56384658813477,6.16135931015015,NA,0,1,5.67000007629395,"Hydro_Lake",29314.7266296575,177.876620302628,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00002_1294363_9",6.78178156336169,59.184885103305,"L_00001_1294363_9","LAKE",3.56384658813477,6.16135931015015,NA,0,1,6.57999992370605,"Hydro_Lake",29136.8500093549,322.984039996789,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1294363_9",6.7792020126323,59.1874646540344,"P_00159","JNCT",3.56384658813477,6.16135931015015,NA,0,1,6.57999992370605,"Hydro_Lake",28813.8659693581,4.42561318925621,1294363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00044",6.62916666666666,59.1708333333333,"L_00001_158204_10","LAKE",3.56384658813477,6.16135931015015,NA,0,1,2.98000001907349,"START",15699.196843195,419.479366420244,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00001_158204_10",6.62183187321976,59.1708333333333,"P_00170","JNCT",3.56384658813477,6.16135931015015,NA,0,1,6.94999980926514,"Hydro_Lake",15279.7174767747,57.106840450803,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00046",6.67083333333333,59.1625,"L_00002_158204_11","LAKE",3.56384658813477,6.16135931015015,NA,0,0,16.6499996185303,"START",19782.7492921053,2105.36693898843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00002_158204_11",6.64225466755636,59.1744119991103,"P_00047","node",3.56384658813477,6.16135931015015,NA,0,1,10.7700004577637,"Hydro_Lake",17677.3823531168,1224.4896113104,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00047",6.6625,59.1708333333333,"P_00048","node",3.56384658813477,6.16135931015015,NA,0,0,5.17000007629395,"node",16452.8927418065,476.58620677294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00048",6.65416666666667,59.1708333333333,"L_00001_158204_11","LAKE",3.56384658813477,6.16135931015015,NA,0,1,3.38000011444092,"node",15976.3065350335,1210.93218236293,1294503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_158204_11",6.63851271117706,59.1781539554896,"P_00049","node",3.56384658813477,6.16135931015015,NA,0,1,9.14999961853027,"Hydro_Lake",14765.3743526706,916.674706032051,158204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00049",6.64583333333334,59.1708333333333,"L_00003_1294503_11","LAKE",3.56384658813477,6.16135931015015,NA,0,0,10.7700004577637,"node",13848.6996466385,131.990117234324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00003_1294503_11",6.6481412424321,59.1708333333333,"L_00004_1294503_11","LAKE",3.56384658813477,6.16135931015015,NA,0,1,10.7700004577637,"Hydro_Lake",13716.7095294042,950.711668693037,1294503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00004_1294503_11",6.66436336873195,59.1689699646014,"P_00050","node",3.56384658813477,6.16135931015015,NA,1,0,5.17000007629395,"Hydro_Lake",12765.9978607112,1910.5245142125,1294503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00050",6.6375,59.1791666666667,"P_00162","JNCT",3.56384658813477,6.16135931015015,NA,0,0,9.14999961853027,"node",10855.4733464987,476.470261583731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00052",6.7375,59.1541666666667,"P_00053","node",3.56384658813477,6.16135931015015,NA,0,0,6.86999988555908,"START",26789.8643466866,928.315544900936,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00053",6.7375,59.1625,"L_00001_1294397_12","LAKE",3.56384658813477,6.16135931015015,NA,0,0,9.97999954223633,"node",25861.5488017857,2131.70505313285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1294397_12",6.71422162312312,59.1774450435435,"P_00054","node",3.56384658813477,6.16135931015015,NA,0,1,7.67000007629395,"Hydro_Lake",23729.8437486529,1128.21612303449,1294397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00054",6.72916666666666,59.1708333333333,"L_00002_1294464_12","LAKE",3.56384658813477,6.16135931015015,NA,0,1,9.39000034332275,"node",22601.6276256184,70.6304795851927,1294464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00002_1294464_12",6.72793165960784,59.1708333333333,"P_00055","node",3.56384658813477,6.16135931015015,NA,0,1,9.39000034332275,"Hydro_Lake",22530.9971460332,405.955727305784,1294464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00055",6.72083333333333,59.1708333333333,"L_00003_1294464_12","LAKE",3.56384658813477,6.16135931015015,NA,0,0,7.6100001335144,"node",22125.0414187274,686.098285603477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00003_1294464_12",6.73173595762256,59.1682640423774,"P_00164","JNCT",3.56384658813477,6.16135931015015,NA,1,0,9.39000034332275,"Hydro_Lake",21438.9431331239,1638.63618418445,1294464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00057",6.5375,59.1458333333333,"P_00058","node",3.56384658813477,6.16135931015015,NA,0,0,11.9499998092651,"START",16022.5966536869,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00058",6.54583333333333,59.1458333333333,"P_00059","node",3.56384658813477,6.16135931015015,NA,0,0,7.82000017166138,"node",15545.6626726367,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00059",6.55416666666667,59.1458333333333,"P_00060","node",3.56384658813477,6.16135931015015,NA,0,0,12.1800003051758,"node",15068.7286915864,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00060",6.5625,59.1458333333333,"P_00061","node",3.56384658813477,6.16135931015015,NA,0,0,10.1899995803833,"node",14591.7947105362,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00061",6.57083333333333,59.1458333333333,"P_00062","node",3.56384658813477,6.16135931015015,NA,0,0,11.6199998855591,"node",14114.8607294859,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00062",6.57916666666667,59.1458333333333,"P_00063","node",3.56384658813477,6.16135931015015,NA,0,0,21.7000007629395,"node",13637.9267484357,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00063",6.5875,59.1458333333333,"P_00064","node",3.56384658813477,6.16135931015015,NA,0,0,15.1899995803833,"node",13160.9927673854,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00064",6.59583333333333,59.1458333333333,"P_00174","JNCT",3.56384658813477,6.16135931015015,NA,0,0,26.2900009155273,"node",12684.0587863352,476.933981050254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00066",6.67916666666667,59.1375,"L_00001_1294720_14","LAKE",3.56384658813477,6.16135931015015,NA,0,1,10.1599998474121,"START",13072.214879859,36.937227906887,1294720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"L_00001_1294720_14",6.67887174899899,59.1372050823323,"P_00067","node",3.56384658813477,6.16135931015015,NA,1,0,10.1599998474121,"Hydro_Lake",13035.2776519522,1006.80361640182,1294720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00067",6.67083333333333,59.1291666666667,"P_00068","node",3.56384658813477,6.16135931015015,NA,0,0,15.1099996566772,"node",12028.4740355503,477.16577946754,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00068",6.6625,59.1291666666667,"P_00069","node",3.56384658813477,6.16135931015015,NA,0,0,18.7600002288818,"node",11551.3082560828,477.165779467438,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000477_1043105_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
